Order ID,Party ID,Product ID,Order Date,Order Status,Order Value ($),Order Qty
ORD-42570,CUST-10743,PROD-11067,2025-06-26,In Progress,19976,50
ORD-42571,CUST-10224,PROD-11352,2025-07-25,Cancelled,17605,40
ORD-42572,CUST-10187,PROD-11438,2025-02-22,In Progress,13888,50
ORD-42573,CUST-10096,PROD-11788,2024-11-21,Shipped,1148,19
ORD-42574,CUST-10602,PROD-11158,2025-03-19,In Progress,1468,39
ORD-42575,CUST-10826,PROD-11461,2025-08-16,Returned,22754,24
ORD-42576,CUST-10792,PROD-11094,2024-09-22,Delivered,20079,44
ORD-42577,CUST-10574,PROD-11328,2025-04-24,Delivered,8589,48
ORD-42578,CUST-10197,PROD-11732,2025-07-31,Shipped,6146,22
ORD-42579,CUST-10656,PROD-11884,2025-03-04,In Progress,17920,10
ORD-42580,CUST-10671,PROD-11717,2025-03-02,Delivered,12131,27
ORD-42581,CUST-10859,PROD-11346,2025-04-25,In Progress,11300,42
ORD-42582,CUST-10247,PROD-11889,2025-07-29,Delivered,10876,26
ORD-42583,CUST-10055,PROD-11624,2025-08-02,In Progress,21356,12
ORD-42584,CUST-10786,PROD-11797,2025-06-14,Returned,9357,2
ORD-42585,CUST-10656,PROD-11050,2024-10-22,Returned,22671,20
ORD-42586,CUST-10403,PROD-11281,2025-02-09,Shipped,1498,35
ORD-42587,CUST-10080,PROD-11679,2025-04-04,Returned,11291,6
ORD-42588,CUST-10812,PROD-11063,2024-11-21,In Progress,2047,2
ORD-42589,CUST-10933,PROD-11928,2025-06-13,In Progress,11470,48
ORD-42590,CUST-10272,PROD-11755,2024-12-18,Delivered,9742,18
ORD-42591,CUST-10499,PROD-11669,2025-07-31,Delivered,24903,17
ORD-42592,CUST-10052,PROD-11221,2025-03-03,Shipped,24447,36
ORD-42593,CUST-10274,PROD-11451,2024-09-24,Delivered,12780,18
ORD-42594,CUST-10846,PROD-11558,2025-04-24,In Progress,19777,37
ORD-42595,CUST-10301,PROD-11706,2024-10-18,In Progress,12575,32
ORD-42596,CUST-10926,PROD-11072,2025-05-25,In Progress,6178,32
ORD-42597,CUST-10688,PROD-11503,2025-04-10,Delivered,23179,1
ORD-42598,CUST-10554,PROD-11767,2025-01-18,Delivered,4191,11
ORD-42599,CUST-10544,PROD-11952,2025-03-09,Returned,6355,45
ORD-42600,CUST-10263,PROD-11306,2024-12-06,Cancelled,8971,38
ORD-42601,CUST-10427,PROD-11901,2025-03-18,Delivered,6006,13
ORD-42602,CUST-10690,PROD-11698,2025-02-05,Cancelled,15367,12
ORD-42603,CUST-10815,PROD-11224,2024-11-02,Returned,10890,1
ORD-42604,CUST-10933,PROD-11966,2025-05-21,In Progress,18703,33
ORD-42605,CUST-10536,PROD-11367,2024-11-15,Delivered,4496,39
ORD-42606,CUST-10862,PROD-11844,2025-04-30,Delivered,9149,15
ORD-42607,CUST-10246,PROD-11519,2024-10-16,Returned,7164,2
ORD-42608,CUST-10614,PROD-11725,2025-01-11,Cancelled,21490,39
ORD-42609,CUST-10222,PROD-11840,2025-06-28,Cancelled,23214,25
ORD-42610,CUST-10439,PROD-11817,2024-12-01,Shipped,16429,4
ORD-42611,CUST-10178,PROD-11503,2025-05-22,Cancelled,23231,21
ORD-42612,CUST-10664,PROD-11601,2025-02-02,Returned,16217,9
ORD-42613,CUST-10606,PROD-11760,2025-02-04,Delivered,21630,42
ORD-42614,CUST-10074,PROD-11656,2025-06-23,Delivered,24139,50
ORD-42615,CUST-10780,PROD-11183,2024-09-15,In Progress,11428,21
ORD-42616,CUST-10304,PROD-11390,2025-01-03,Returned,18791,41
ORD-42617,CUST-10118,PROD-11834,2025-08-04,In Progress,12176,41
ORD-42618,CUST-10064,PROD-11533,2025-08-01,Shipped,11033,5
ORD-42619,CUST-10384,PROD-11923,2025-08-27,Returned,12386,46
ORD-42620,CUST-10907,PROD-11363,2025-03-12,Returned,5512,39
ORD-42621,CUST-10470,PROD-11835,2024-09-07,Cancelled,19634,41
ORD-42622,CUST-10640,PROD-11467,2025-03-03,In Progress,10423,28
ORD-42623,CUST-10193,PROD-11756,2025-06-27,Shipped,12671,32
ORD-42624,CUST-10271,PROD-11955,2025-01-29,Cancelled,12028,34
ORD-42625,CUST-10237,PROD-11943,2024-10-13,Shipped,16502,16
ORD-42626,CUST-10547,PROD-11042,2025-07-06,Delivered,1370,39
ORD-42627,CUST-10975,PROD-11756,2024-11-27,Shipped,9872,38
ORD-42628,CUST-10882,PROD-11476,2025-03-10,Returned,8397,8
ORD-42629,CUST-10859,PROD-11405,2025-08-31,Cancelled,20417,43
ORD-42630,CUST-10244,PROD-11528,2025-06-21,In Progress,4008,15
ORD-42631,CUST-10730,PROD-11653,2025-06-11,Returned,14057,31
ORD-42632,CUST-10661,PROD-11083,2025-01-22,Delivered,9325,18
ORD-42633,CUST-10209,PROD-11825,2024-11-21,Shipped,1727,17
ORD-42634,CUST-10763,PROD-11402,2025-08-30,Cancelled,5631,35
ORD-42635,CUST-10400,PROD-11550,2025-05-25,Returned,8328,29
ORD-42636,CUST-10102,PROD-11233,2025-08-26,In Progress,18691,43
ORD-42637,CUST-10364,PROD-11400,2024-12-03,Delivered,19348,36
ORD-42638,CUST-10773,PROD-11039,2024-10-19,In Progress,7883,35
ORD-42639,CUST-10412,PROD-11623,2025-01-13,In Progress,11517,2
ORD-42640,CUST-10040,PROD-11487,2025-07-25,Cancelled,8711,7
ORD-42641,CUST-10976,PROD-11287,2024-10-14,In Progress,10558,2
ORD-42642,CUST-10920,PROD-11769,2025-04-17,In Progress,16543,41
ORD-42643,CUST-10935,PROD-11177,2024-12-01,Shipped,6964,39
ORD-42644,CUST-10040,PROD-11096,2025-04-03,In Progress,17052,44
ORD-42645,CUST-10178,PROD-11680,2024-09-14,In Progress,24552,34
ORD-42646,CUST-10460,PROD-11997,2025-07-05,In Progress,19211,11
ORD-42647,CUST-10834,PROD-11238,2025-05-12,In Progress,4692,13
ORD-42648,CUST-10016,PROD-11611,2025-01-24,Delivered,22714,13
ORD-42649,CUST-10801,PROD-11865,2025-07-19,Returned,11746,16
ORD-42650,CUST-10093,PROD-11886,2025-04-14,Returned,19010,19
ORD-42651,CUST-10932,PROD-11016,2024-12-10,In Progress,4612,43
ORD-42652,CUST-10707,PROD-11666,2025-07-20,Shipped,5161,30
ORD-42653,CUST-10709,PROD-11155,2024-11-15,Shipped,13939,10
ORD-42654,CUST-10752,PROD-11125,2025-07-31,Delivered,21089,35
ORD-42655,CUST-10679,PROD-11602,2024-09-03,Shipped,13792,34
ORD-42656,CUST-10451,PROD-11457,2025-07-27,Returned,4294,32
ORD-42657,CUST-10773,PROD-11420,2024-11-23,In Progress,16159,30
ORD-42658,CUST-10281,PROD-11163,2025-05-07,Returned,15487,3
ORD-42659,CUST-10229,PROD-11423,2025-03-28,Returned,2089,24
ORD-42660,CUST-10207,PROD-11251,2024-11-02,Shipped,21714,32
ORD-42661,CUST-10118,PROD-11336,2025-06-09,Cancelled,15716,32
ORD-42662,CUST-10586,PROD-11797,2024-10-18,Shipped,3880,41
ORD-42663,CUST-10960,PROD-11263,2024-09-16,Shipped,8684,33
ORD-42664,CUST-10972,PROD-11722,2024-12-25,Shipped,20318,34
ORD-42665,CUST-10336,PROD-11702,2024-11-03,Cancelled,21069,21
ORD-42666,CUST-10671,PROD-11251,2025-06-23,Returned,15856,33
ORD-42667,CUST-10105,PROD-11107,2025-03-08,Returned,20829,14
ORD-42668,CUST-10380,PROD-11517,2025-08-18,Delivered,10569,14
ORD-42669,CUST-10414,PROD-11165,2025-02-28,In Progress,5326,4
ORD-42670,CUST-10438,PROD-11487,2025-04-14,In Progress,9157,11
ORD-42671,CUST-10860,PROD-11121,2025-01-03,Cancelled,12687,32
ORD-42672,CUST-10681,PROD-11188,2024-12-31,Returned,17418,2
ORD-42673,CUST-10071,PROD-11245,2024-10-21,Delivered,4926,39
ORD-42674,CUST-10024,PROD-11677,2025-07-23,Cancelled,16764,31
ORD-42675,CUST-10401,PROD-11721,2025-02-11,Delivered,11612,12
ORD-42676,CUST-10850,PROD-11614,2025-05-18,Returned,3596,21
ORD-42677,CUST-10522,PROD-11633,2025-06-15,Shipped,24748,18
ORD-42678,CUST-10884,PROD-11992,2025-07-16,Returned,8041,22
ORD-42679,CUST-10879,PROD-11501,2025-04-08,Returned,6654,24
ORD-42680,CUST-10188,PROD-11043,2025-06-08,Cancelled,1856,31
ORD-42681,CUST-10923,PROD-11031,2025-08-29,Delivered,20098,2
ORD-42682,CUST-10651,PROD-11584,2024-09-25,Delivered,19226,16
ORD-42683,CUST-10428,PROD-11221,2024-12-20,Shipped,3252,24
ORD-42684,CUST-10445,PROD-11619,2025-05-14,In Progress,3307,39
ORD-42685,CUST-10220,PROD-11773,2025-01-28,Shipped,19221,17
ORD-42686,CUST-10876,PROD-11182,2025-07-16,Shipped,6473,4
ORD-42687,CUST-10131,PROD-11905,2025-06-01,In Progress,21124,45
ORD-42688,CUST-10114,PROD-11407,2025-06-06,Returned,21012,10
ORD-42689,CUST-10278,PROD-11840,2025-05-29,Returned,19854,18
ORD-42690,CUST-10595,PROD-11250,2025-06-03,Delivered,15947,21
ORD-42691,CUST-10281,PROD-11980,2025-07-17,Cancelled,15802,31
ORD-42692,CUST-10308,PROD-11821,2025-05-28,Returned,23200,35
ORD-42693,CUST-10440,PROD-11814,2024-11-25,Cancelled,11190,22
ORD-42694,CUST-10105,PROD-11275,2025-08-08,Returned,17723,27
ORD-42695,CUST-10677,PROD-11079,2025-02-07,In Progress,16724,30
ORD-42696,CUST-10619,PROD-11518,2025-04-13,Shipped,18213,13
ORD-42697,CUST-10974,PROD-11265,2025-01-22,Delivered,2338,16
ORD-42698,CUST-10585,PROD-11742,2025-01-17,In Progress,12882,16
ORD-42699,CUST-10032,PROD-11560,2024-09-02,Delivered,21621,18
ORD-42700,CUST-10727,PROD-11510,2025-08-01,In Progress,20697,5
ORD-42701,CUST-10088,PROD-11328,2024-12-08,Cancelled,16293,45
ORD-42702,CUST-10252,PROD-11727,2025-05-28,In Progress,13587,26
ORD-42703,CUST-10511,PROD-11310,2025-04-02,Returned,10922,24
ORD-42704,CUST-10689,PROD-11070,2025-07-04,In Progress,14283,50
ORD-42705,CUST-10658,PROD-11633,2025-08-18,Shipped,21160,21
ORD-42706,CUST-10014,PROD-11264,2025-04-28,In Progress,21688,25
ORD-42707,CUST-10122,PROD-11718,2024-12-24,Returned,17523,27
ORD-42708,CUST-10468,PROD-11871,2025-08-24,Delivered,21349,46
ORD-42709,CUST-10819,PROD-11341,2025-08-05,Shipped,11560,39
ORD-42710,CUST-10271,PROD-11910,2024-09-03,Delivered,23251,32
ORD-42711,CUST-10285,PROD-11049,2025-02-13,Cancelled,11557,13
ORD-42712,CUST-10687,PROD-11845,2025-05-02,In Progress,8527,3
ORD-42713,CUST-10224,PROD-11785,2025-03-17,Shipped,1309,26
ORD-42714,CUST-10716,PROD-11202,2024-12-07,Returned,3081,47
ORD-42715,CUST-10807,PROD-11526,2024-12-19,Shipped,17866,31
ORD-42716,CUST-10319,PROD-11684,2024-11-16,In Progress,24886,21
ORD-42717,CUST-10409,PROD-11260,2025-01-16,Delivered,24607,16
ORD-42718,CUST-10044,PROD-11974,2025-07-24,Cancelled,14137,1
ORD-42719,CUST-10732,PROD-11649,2025-07-19,Shipped,23136,27
ORD-42720,CUST-10718,PROD-11649,2025-05-17,Delivered,23485,2
ORD-42721,CUST-10143,PROD-11640,2025-07-19,Delivered,14610,39
ORD-42722,CUST-10129,PROD-11729,2025-06-15,Shipped,13039,29
ORD-42723,CUST-10702,PROD-11037,2025-04-16,In Progress,12687,26
ORD-42724,CUST-10920,PROD-11543,2024-10-27,Delivered,14828,36
ORD-42725,CUST-10735,PROD-11086,2024-09-28,Shipped,24174,36
ORD-42726,CUST-10419,PROD-11982,2025-08-02,Shipped,8191,46
ORD-42727,CUST-10991,PROD-11001,2025-08-02,Cancelled,2372,19
ORD-42728,CUST-10042,PROD-11593,2025-08-04,Cancelled,4230,6
ORD-42729,CUST-10145,PROD-11133,2025-01-24,Shipped,15359,11
ORD-42730,CUST-10473,PROD-11609,2025-07-26,Shipped,24969,49
ORD-42731,CUST-10001,PROD-11733,2025-07-18,Shipped,15026,5
ORD-42732,CUST-10359,PROD-11981,2025-08-05,Returned,1749,31
ORD-42733,CUST-10126,PROD-11586,2025-03-24,Returned,21495,15
ORD-42734,CUST-10506,PROD-11198,2025-04-08,In Progress,21051,7
ORD-42735,CUST-10067,PROD-11775,2025-08-08,Returned,12604,14
ORD-42736,CUST-10051,PROD-11093,2025-08-13,In Progress,9989,1
ORD-42737,CUST-10568,PROD-11069,2024-12-08,In Progress,17384,4
ORD-42738,CUST-10084,PROD-11982,2025-08-13,Cancelled,23076,2
ORD-42739,CUST-10884,PROD-11074,2025-03-22,Shipped,10756,32
ORD-42740,CUST-10326,PROD-11442,2025-04-24,Shipped,9907,25
ORD-42741,CUST-10462,PROD-11475,2024-10-26,Shipped,6901,17
ORD-42742,CUST-10013,PROD-11314,2025-05-14,Delivered,17150,20
ORD-42743,CUST-10176,PROD-11105,2024-10-04,In Progress,9154,21
ORD-42744,CUST-10107,PROD-11894,2025-07-13,Returned,22006,5
ORD-42745,CUST-10997,PROD-11928,2024-10-10,Shipped,14910,39
ORD-42746,CUST-10453,PROD-11819,2024-09-14,Cancelled,19791,48
ORD-42747,CUST-10662,PROD-11988,2024-10-18,Delivered,6689,47
ORD-42748,CUST-10739,PROD-11560,2025-03-29,Shipped,17779,50
ORD-42749,CUST-10906,PROD-11388,2024-10-30,Shipped,4232,33
ORD-42750,CUST-10639,PROD-11010,2025-01-03,In Progress,19243,13
ORD-42751,CUST-10397,PROD-11883,2024-11-25,In Progress,24155,48
ORD-42752,CUST-10732,PROD-11667,2025-03-02,Delivered,2622,29
ORD-42753,CUST-10027,PROD-11048,2025-07-29,In Progress,1351,41
ORD-42754,CUST-10780,PROD-11085,2025-08-17,In Progress,4379,5
ORD-42755,CUST-10626,PROD-11935,2024-12-12,In Progress,5916,5
ORD-42756,CUST-10053,PROD-11076,2025-02-21,Delivered,7261,34
ORD-42757,CUST-10842,PROD-11960,2025-02-04,Delivered,10367,3
ORD-42758,CUST-10992,PROD-11723,2025-01-28,In Progress,14732,31
ORD-42759,CUST-10113,PROD-11851,2025-03-09,Returned,5752,15
ORD-42760,CUST-10506,PROD-11251,2024-12-09,Shipped,2286,44
ORD-42761,CUST-10391,PROD-11866,2025-03-27,Cancelled,10879,45
ORD-42762,CUST-10337,PROD-11706,2024-09-12,Shipped,9680,41
ORD-42763,CUST-10358,PROD-11104,2025-05-06,In Progress,15298,50
ORD-42764,CUST-10517,PROD-11694,2025-01-26,Returned,11951,44
ORD-42765,CUST-10925,PROD-11207,2025-03-20,Shipped,20573,25
ORD-42766,CUST-10686,PROD-11495,2025-01-29,Cancelled,3168,30
ORD-42767,CUST-10675,PROD-11454,2024-10-09,Delivered,4450,49
ORD-42768,CUST-10246,PROD-11337,2024-10-23,Delivered,15670,16
ORD-42769,CUST-10857,PROD-11284,2025-01-22,In Progress,1790,29
ORD-42770,CUST-10288,PROD-11920,2025-08-12,Delivered,2424,1
ORD-42771,CUST-10417,PROD-11870,2025-08-23,Shipped,22294,5
ORD-42772,CUST-10618,PROD-11348,2025-06-22,In Progress,19728,41
ORD-42773,CUST-10372,PROD-11911,2024-12-23,Delivered,22986,13
ORD-42774,CUST-10904,PROD-11023,2025-04-05,Shipped,18664,11
ORD-42775,CUST-10389,PROD-11178,2024-12-25,Returned,11077,9
ORD-42776,CUST-10283,PROD-11933,2024-09-01,Delivered,9730,44
ORD-42777,CUST-10719,PROD-11440,2025-02-19,In Progress,4927,13
ORD-42778,CUST-10261,PROD-11953,2025-05-21,Returned,9027,20
ORD-42779,CUST-10304,PROD-11328,2024-10-13,Returned,17035,2
ORD-42780,CUST-10995,PROD-11530,2025-04-23,Delivered,2812,49
ORD-42781,CUST-10184,PROD-11969,2025-08-02,Cancelled,2340,20
ORD-42782,CUST-10967,PROD-11085,2025-02-19,Delivered,13918,23
ORD-42783,CUST-10553,PROD-11448,2025-06-23,In Progress,8508,38
ORD-42784,CUST-10519,PROD-11955,2024-12-30,In Progress,19627,31
ORD-42785,CUST-10553,PROD-11218,2024-11-01,Shipped,22034,14
ORD-42786,CUST-10706,PROD-11890,2025-04-26,Delivered,22042,11
ORD-42787,CUST-10946,PROD-11076,2024-10-15,Delivered,12777,49
ORD-42788,CUST-10593,PROD-11357,2024-11-13,Cancelled,20864,20
ORD-42789,CUST-10096,PROD-11851,2024-12-03,Shipped,23456,50
ORD-42790,CUST-10426,PROD-11503,2025-05-21,Returned,11986,44
ORD-42791,CUST-10847,PROD-11773,2025-05-28,In Progress,18433,5
ORD-42792,CUST-10766,PROD-11764,2025-03-10,In Progress,8323,5
ORD-42793,CUST-10329,PROD-11633,2024-09-17,In Progress,17490,41
ORD-42794,CUST-10805,PROD-11476,2024-12-30,Cancelled,9612,33
ORD-42795,CUST-10512,PROD-11626,2025-05-02,Cancelled,5782,22
ORD-42796,CUST-10439,PROD-11183,2024-12-05,Shipped,4035,5
ORD-42797,CUST-10428,PROD-11257,2025-01-09,Returned,3650,30
ORD-42798,CUST-10345,PROD-11186,2024-09-13,In Progress,19725,7
ORD-42799,CUST-10546,PROD-11599,2025-09-01,In Progress,24625,37
ORD-42800,CUST-10363,PROD-11840,2025-08-03,In Progress,22850,13
ORD-42801,CUST-10967,PROD-11165,2025-07-08,In Progress,24362,3
ORD-42802,CUST-10548,PROD-11913,2025-01-12,Shipped,8873,22
ORD-42803,CUST-10175,PROD-11526,2024-11-17,Returned,18494,46
ORD-42804,CUST-10313,PROD-11128,2024-09-16,Delivered,9948,3
ORD-42805,CUST-10382,PROD-11430,2025-06-03,In Progress,1543,42
ORD-42806,CUST-10598,PROD-11338,2025-05-25,Cancelled,8630,22
ORD-42807,CUST-10311,PROD-11266,2025-01-01,Cancelled,11862,49
ORD-42808,CUST-10081,PROD-11007,2025-03-18,In Progress,2884,30
ORD-42809,CUST-10151,PROD-11660,2025-06-17,Cancelled,7872,37
ORD-42810,CUST-10557,PROD-11786,2025-01-24,In Progress,8386,17
ORD-42811,CUST-10979,PROD-11884,2025-03-08,Returned,21251,44
ORD-42812,CUST-10863,PROD-11672,2025-07-30,Delivered,7802,31
ORD-42813,CUST-10128,PROD-11304,2024-10-03,Returned,20110,34
ORD-42814,CUST-10619,PROD-11959,2025-07-01,Returned,23328,20
ORD-42815,CUST-10083,PROD-11218,2024-11-30,In Progress,21430,47
ORD-42816,CUST-10939,PROD-11089,2025-04-14,Cancelled,4897,48
ORD-42817,CUST-10630,PROD-11621,2025-05-27,Cancelled,2833,8
ORD-42818,CUST-10623,PROD-11302,2025-07-12,Delivered,9895,25
ORD-42819,CUST-10192,PROD-11992,2025-07-15,Shipped,10407,27
ORD-42820,CUST-10430,PROD-11429,2024-11-06,Returned,10648,4
ORD-42821,CUST-10552,PROD-11093,2024-12-15,Shipped,13003,24
ORD-42822,CUST-10651,PROD-11872,2025-08-09,Delivered,18627,43
ORD-42823,CUST-10150,PROD-11572,2025-04-23,Returned,3419,43
ORD-42824,CUST-10682,PROD-11621,2025-08-01,Returned,14084,35
ORD-42825,CUST-10968,PROD-11712,2025-04-28,Returned,22623,3
ORD-42826,CUST-10821,PROD-11912,2025-05-22,Returned,5047,17
ORD-42827,CUST-10852,PROD-11087,2024-12-22,Delivered,3622,4
ORD-42828,CUST-10551,PROD-11328,2025-02-20,In Progress,12678,50
ORD-42829,CUST-10502,PROD-11346,2024-11-22,Returned,23582,34
ORD-42830,CUST-10315,PROD-11902,2025-08-16,Delivered,5836,47
ORD-42831,CUST-10690,PROD-11300,2025-03-18,Cancelled,13557,31
ORD-42832,CUST-10124,PROD-11398,2025-02-21,In Progress,24550,2
ORD-42833,CUST-10960,PROD-11583,2025-01-19,In Progress,13413,40
ORD-42834,CUST-10636,PROD-11972,2025-04-08,Delivered,24014,47
ORD-42835,CUST-10431,PROD-11042,2025-03-02,In Progress,23692,7
ORD-42836,CUST-10716,PROD-11387,2024-12-26,Delivered,24608,12
ORD-42837,CUST-10646,PROD-11828,2025-01-23,Returned,2862,19
ORD-42838,CUST-10516,PROD-11408,2025-03-15,Returned,11229,14
ORD-42839,CUST-10287,PROD-11800,2025-03-21,Cancelled,11857,46
ORD-42840,CUST-10131,PROD-11701,2025-02-28,Cancelled,14377,44
ORD-42841,CUST-10608,PROD-11305,2024-09-11,In Progress,11018,41
ORD-42842,CUST-10768,PROD-11838,2025-08-24,Returned,23305,23
ORD-42843,CUST-10969,PROD-11543,2025-03-31,Cancelled,1732,39
ORD-42844,CUST-10668,PROD-11244,2025-06-24,Delivered,6070,18
ORD-42845,CUST-10089,PROD-11898,2024-09-14,Cancelled,16844,23
ORD-42846,CUST-10318,PROD-11783,2024-11-23,Shipped,1868,29
ORD-42847,CUST-10561,PROD-11019,2025-07-22,Delivered,12863,20
ORD-42848,CUST-10419,PROD-11477,2024-10-03,Shipped,4197,22
ORD-42849,CUST-10024,PROD-11613,2025-02-27,Cancelled,5851,15
ORD-42850,CUST-10572,PROD-11919,2025-08-11,Shipped,15755,17
ORD-42851,CUST-10615,PROD-11181,2025-08-18,Delivered,11935,4
ORD-42852,CUST-10220,PROD-11940,2025-04-19,Delivered,12642,46
ORD-42853,CUST-10527,PROD-11851,2025-07-01,Returned,8321,8
ORD-42854,CUST-10678,PROD-11152,2025-04-07,In Progress,22984,46
ORD-42855,CUST-10452,PROD-11778,2025-06-23,Returned,3320,47
ORD-42856,CUST-10581,PROD-11815,2025-02-05,Delivered,2613,50
ORD-42857,CUST-10405,PROD-11719,2025-03-09,Returned,11526,48
ORD-42858,CUST-10584,PROD-11311,2025-07-27,Returned,7340,2
ORD-42859,CUST-10374,PROD-11030,2025-07-14,Cancelled,11289,41
ORD-42860,CUST-10490,PROD-11958,2025-02-14,Returned,19053,25
ORD-42861,CUST-10875,PROD-11182,2025-03-04,Delivered,11908,31
ORD-42862,CUST-10215,PROD-11171,2025-04-02,Shipped,20439,39
ORD-42863,CUST-10224,PROD-11455,2025-02-01,Cancelled,8697,44
ORD-42864,CUST-10352,PROD-11874,2025-07-01,Returned,9124,7
ORD-42865,CUST-10517,PROD-11767,2024-11-09,In Progress,14489,4
ORD-42866,CUST-10578,PROD-11721,2024-10-30,Delivered,8248,39
ORD-42867,CUST-10615,PROD-11048,2025-05-29,Cancelled,12483,38
ORD-42868,CUST-10830,PROD-11706,2024-09-15,Shipped,24730,11
ORD-42869,CUST-10772,PROD-11484,2025-03-16,Delivered,11326,4
ORD-42870,CUST-10030,PROD-11791,2025-04-25,Delivered,16039,19
ORD-42871,CUST-10059,PROD-11748,2025-07-07,In Progress,23478,15
ORD-42872,CUST-10380,PROD-11363,2025-07-18,Delivered,13141,39
ORD-42873,CUST-10559,PROD-11195,2025-01-09,Shipped,21089,42
ORD-42874,CUST-10455,PROD-11193,2024-10-27,Returned,14925,31
ORD-42875,CUST-10407,PROD-11497,2025-01-24,In Progress,10975,30
ORD-42876,CUST-10039,PROD-11676,2024-11-15,Cancelled,23244,5
ORD-42877,CUST-10105,PROD-11511,2025-08-12,Shipped,13129,4
ORD-42878,CUST-10248,PROD-11252,2024-11-13,Delivered,7892,21
ORD-42879,CUST-10574,PROD-11031,2025-07-18,In Progress,17846,18
ORD-42880,CUST-10549,PROD-11490,2025-05-20,Cancelled,7509,45
ORD-42881,CUST-10972,PROD-11871,2025-06-13,Returned,10188,36
ORD-42882,CUST-10660,PROD-11380,2025-03-22,Shipped,19587,39
ORD-42883,CUST-10543,PROD-11108,2025-03-13,Shipped,15086,16
ORD-42884,CUST-10732,PROD-11037,2024-12-11,In Progress,22760,22
ORD-42885,CUST-10823,PROD-11621,2025-06-30,In Progress,23911,1
ORD-42886,CUST-10642,PROD-11722,2025-07-03,Cancelled,11020,5
ORD-42887,CUST-10643,PROD-11421,2024-11-24,In Progress,23113,7
ORD-42888,CUST-10506,PROD-11976,2024-09-03,Delivered,11465,4
ORD-42889,CUST-10994,PROD-11351,2025-01-07,Cancelled,10316,37
ORD-42890,CUST-10944,PROD-11310,2024-10-31,Delivered,10961,40
ORD-42891,CUST-10738,PROD-11597,2025-01-23,Shipped,7604,29
ORD-42892,CUST-10169,PROD-11762,2025-01-28,In Progress,15874,15
ORD-42893,CUST-10581,PROD-11280,2025-07-24,Cancelled,10619,43
ORD-42894,CUST-10979,PROD-11808,2024-11-17,Cancelled,24074,1
ORD-42895,CUST-10935,PROD-11003,2025-08-16,Cancelled,12753,19
ORD-42896,CUST-10244,PROD-11631,2025-04-20,Returned,12585,26
ORD-42897,CUST-10578,PROD-11325,2024-10-20,Shipped,7660,13
ORD-42898,CUST-10268,PROD-11833,2025-05-06,In Progress,14457,35
ORD-42899,CUST-10478,PROD-11339,2024-11-05,In Progress,18510,11
ORD-42900,CUST-10934,PROD-11344,2024-12-04,In Progress,9162,42
ORD-42901,CUST-10866,PROD-11363,2025-01-24,Shipped,23971,47
ORD-42902,CUST-10194,PROD-11863,2024-12-29,In Progress,4968,27
ORD-42903,CUST-10340,PROD-11223,2025-06-10,Delivered,7840,8
ORD-42904,CUST-10026,PROD-11049,2025-04-02,Returned,8066,17
ORD-42905,CUST-10976,PROD-11610,2025-08-31,In Progress,9105,7
ORD-42906,CUST-10913,PROD-11876,2025-04-12,Shipped,4485,37
ORD-42907,CUST-10458,PROD-11578,2025-08-21,Delivered,8333,36
ORD-42908,CUST-10128,PROD-11354,2025-05-20,Returned,20411,26
ORD-42909,CUST-10140,PROD-11883,2025-03-05,In Progress,8851,32
ORD-42910,CUST-10145,PROD-11372,2025-06-08,Delivered,24572,15
ORD-42911,CUST-10656,PROD-11779,2025-04-16,Cancelled,1046,32
ORD-42912,CUST-10654,PROD-11894,2025-01-16,Delivered,2115,47
ORD-42913,CUST-10722,PROD-11848,2024-10-13,Shipped,2622,27
ORD-42914,CUST-10698,PROD-11215,2025-08-01,In Progress,7329,19
ORD-42915,CUST-10054,PROD-11133,2024-11-24,In Progress,4837,16
ORD-42916,CUST-10714,PROD-11167,2025-05-27,Shipped,10832,2
ORD-42917,CUST-10549,PROD-11651,2025-04-12,In Progress,1998,33
ORD-42918,CUST-10400,PROD-11416,2025-01-27,In Progress,8612,26
ORD-42919,CUST-10099,PROD-11402,2025-08-01,Shipped,4513,39
ORD-42920,CUST-10488,PROD-11513,2024-10-11,Cancelled,13205,5
ORD-42921,CUST-10691,PROD-11398,2024-12-02,Returned,1616,34
ORD-42922,CUST-10100,PROD-11854,2024-10-05,Delivered,16740,21
ORD-42923,CUST-10861,PROD-11463,2025-03-23,In Progress,16165,24
ORD-42924,CUST-10002,PROD-11967,2024-10-11,Cancelled,15111,11
ORD-42925,CUST-10415,PROD-11685,2024-10-31,Cancelled,14773,11
ORD-42926,CUST-10375,PROD-11010,2025-05-22,Returned,18221,47
ORD-42927,CUST-10211,PROD-11033,2024-12-21,Delivered,10543,17
ORD-42928,CUST-10243,PROD-11441,2025-04-09,In Progress,14741,25
ORD-42929,CUST-10331,PROD-11866,2025-04-04,Shipped,16983,32
ORD-42930,CUST-10507,PROD-11931,2024-11-08,Shipped,9401,29
ORD-42931,CUST-10120,PROD-11170,2024-10-09,In Progress,15466,5
ORD-42932,CUST-10868,PROD-11108,2025-02-14,Returned,22411,33
ORD-42933,CUST-10586,PROD-11889,2025-07-04,Shipped,3006,2
ORD-42934,CUST-10184,PROD-11624,2025-01-12,In Progress,12910,35
ORD-42935,CUST-10389,PROD-11168,2024-10-05,Returned,13590,2
ORD-42936,CUST-10156,PROD-11240,2024-10-03,In Progress,12481,44
